Country Name,Country Code,Year,GDP_per_capita,Unemployment_rate
Czechia,CZE,1993.0,3984.1463439879,4.349
Germany,DEU,1993.0,25616.6508772405,7.675
Djibouti,DJI,1993.0,758.733842733535,26.728
Denmark,DNK,1993.0,27581.7241097459,10.719
Dominican Republic,DOM,1993.0,1722.41995993981,6.331
Algeria,DZA,1993.0,1831.04800976449,26.23
East Asia & Pacific (excluding high income),EAP,1993.0,532.79232010812,2.62714147268806
Early-demographic dividend,EAR,1993.0,1090.58030410651,6.58222654047382
East Asia & Pacific,EAS,1993.0,3497.43522786913,2.70120675237843
Europe & Central Asia (excluding high income),ECA,1993.0,1607.95687832232,5.89729410212216
Europe & Central Asia,ECS,1993.0,10513.4704354036,8.65485924634432
Ecuador,ECU,1993.0,1697.88884141445,4.415
"Egypt, Arab Rep.",EGY,1993.0,740.334217356418,10.92
Euro area,EMU,1993.0,19310.8130083921,10.6900899017753
Eritrea,ERI,1993.0,252.085777069472,5.33
Spain,ESP,1993.0,13330.3798192211,22.156
Estonia,EST,1993.0,2685.90889287357,6.544
Ethiopia,ETH,1993.0,168.520401400989,3.235
European Union,EUU,1993.0,15908.4773736783,10.8578041270804
Fragile and conflict affected situations,FCS,1993.0,666.748457249217,4.48511360325192
Finland,FIN,1993.0,17588.6781715509,16.201
Fiji,FJI,1993.0,2070.04734110195,4.702
France,FRA,1993.0,22238.8250618434,11.32
Gabon,GAB,1993.0,4105.98701339331,17.78
United Kingdom,GBR,1993.0,18389.0195675099,10.346
Georgia,GEO,1993.0,550.015542609224,5.4
Ghana,GHA,1993.0,359.800844097528,5.239
Guinea,GIN,1993.0,670.741778229959,4.573
"Gambia, The",GMB,1993.0,635.3611677282,9.986
Guinea-Bissau,GNB,1993.0,581.612681813953,3.148
Equatorial Guinea,GNQ,1993.0,256.683023652574,7.594
Greece,GRC,1993.0,10257.3085789073,10.177
Guatemala,GTM,1993.0,1165.67442716224,2.599
Guyana,GUY,1993.0,603.084316652805,11.71
High income,HIC,1993.0,18501.9190592926,7.66145670598335
"Hong Kong SAR, China",HKG,1993.0,20395.5621886121,1.96
Honduras,HND,1993.0,908.446013257125,3.097
Heavily indebted poor countries (HIPC),HPC,1993.0,359.646552392567,5.21990582085918
Croatia,HRV,1993.0,2447.50319141761,10.794
Haiti,HTI,1993.0,258.066372258817,7.595
Hungary,HUN,1993.0,3873.98772279767,12.098
IBRD only,IBD,1993.0,1084.32386849579,5.26619682672302
IDA & IBRD total,IBT,1993.0,943.063739764498,5.08729851309731
IDA total,IDA,1993.0,404.172398060939,4.25632659767863
IDA blend,IDB,1993.0,523.910911205301,3.44354733002546
Indonesia,IDN,1993.0,817.395116417856,2.782
IDA only,IDX,1993.0,346.005772437705,4.65439797228262
India,IND,1993.0,302.884806246174,7.75
Ireland,IRL,1993.0,14657.0615549805,15.571
"Iran, Islamic Rep.",IRN,1993.0,1038.10985680796,10.567
Iraq,IRQ,1993.0,53.7437842348819,8.381
Iceland,ISL,1993.0,23579.7953612417,5.257
Israel,ISR,1993.0,15151.5446328935,12.741
Italy,ITA,1993.0,18781.9529427137,10.212
Jamaica,JAM,1993.0,2220.51518327186,6.236
Jordan,JOR,1993.0,1289.4145431007,19.7
Japan,JPN,1993.0,36345.2441262708,2.539
Kazakhstan,KAZ,1993.0,1355.13493859139,1.11
Kenya,KEN,1993.0,228.998032843434,2.985
Kyrgyz Republic,KGZ,1993.0,448.554190878232,1.248
Cambodia,KHM,1993.0,294.059372727558,0.745
"Korea, Rep.",KOR,1993.0,8884.91946408987,2.878
Kuwait,KWT,1993.0,14317.7209419057,0.8
Latin America & Caribbean (excluding high income),LAC,1993.0,3229.72717519045,5.93756123616235
Lao PDR,LAO,1993.0,283.400573286349,2.739
Lebanon,LBN,1993.0,2078.63864215562,8.262
Liberia,LBR,1993.0,74.4272028642409,2.493
Libya,LBY,1993.0,6477.87035840641,19.005
St. Lucia,LCA,1993.0,4764.72464839218,16.8
Latin America & Caribbean,LCN,1993.0,3303.57076835253,6.08657875513374
Least developed countries: UN classification,LDC,1993.0,302.789120934895,4.62350308295004
Low income,LIC,1993.0,345.004611532871,4.80623209787671
Sri Lanka,LKA,1993.0,607.231847102846,13.82
Lower middle income,LMC,1993.0,407.562429113422,6.20849482152568
Low & middle income,LMY,1993.0,833.259469829452,4.90027859018875
Lesotho,LSO,1993.0,439.365410681482,15.658
Late-demographic dividend,LTE,1993.0,1099.50376147514,3.87786965365609
Luxembourg,LUX,1993.0,40066.7242518773,2.33
"Macao SAR, China",MAC,1993.0,14754.1825906333,2.057
Morocco,MAR,1993.0,1226.43054199219,14.029
Moldova,MDA,1993.0,796.989285042196,3.7
Madagascar,MDG,1993.0,307.887603096441,6.307
Maldives,MDV,1993.0,1316.614548774,0.792
Middle East & North Africa,MEA,1993.0,2226.16393963796,12.1323757335755
Mexico,MEX,1993.0,6048.34840754271,3.365
Middle income,MIC,1993.0,873.162690863553,4.90701428374477
North Macedonia,MKD,1993.0,1336.64775641463,27.7
Mali,MLI,1993.0,288.912651193625,1.423
Malta,MLT,1993.0,7296.35435906561,6.346
Myanmar,MMR,1993.0,76.212889482598,0.784
Middle East & North Africa (excluding high income),MNA,1993.0,1159.53057394624,12.8657448834528
Mongolia,MNG,1993.0,354.898613087701,5.845
Mozambique,MOZ,1993.0,205.189844208699,2.899
Mauritania,MRT,1993.0,849.620301696661,9.874
Mauritius,MUS,1993.0,3013.83313790492,9.512
Malawi,MWI,1993.0,293.016883079922,5.002
Malaysia,MYS,1993.0,3461.99504214189,4.11
North America,NAC,1993.0,25772.0724370973,7.34989291267264
Namibia,NAM,1993.0,2154.96473655435,19.104
New Caledonia,NCL,1993.0,14787.2165075183,18.803
Niger,NER,1993.0,335.429581902384,1.539
Nigeria,NGA,1993.0,539.573202297542,4.038
Nicaragua,NIC,1993.0,394.378074021071,7.862
Netherlands,NLD,1993.0,23156.4404444568,6.287
Norway,NOR,1993.0,27963.6979095744,5.965
Nepal,NPL,1993.0,172.805202579767,10.517
New Zealand,NZL,1993.0,13094.3454502639,9.804
OECD members,OED,1993.0,19132.287379269,7.76154926727535
Oman,OMN,1993.0,7038.9301587736,4.004
Other small states,OSS,1993.0,4144.36306307957,8.89885427154404
Pakistan,PAK,1993.0,407.888140688466,0.61
Panama,PAN,1993.0,3358.41411740053,6.364
Peru,PER,1993.0,1487.67404314175,4.803
Philippines,PHL,1993.0,918.642953796961,3.863
Papua New Guinea,PNG,1993.0,1151.28388116601,2.397
Poland,POL,1993.0,2497.13055936127,14.393
Pre-demographic dividend,PRE,1993.0,395.95806290184,5.45673808203558
Puerto Rico,PRI,1993.0,10212.2767630564,16.91
Portugal,PRT,1993.0,9534.6563637308,5.301
Paraguay,PRY,1993.0,1661.70955306218,5.06
Pacific island small states,PSS,1993.0,1573.63527304796,3.9473819076677
Post-demographic dividend,PST,1993.0,21354.8604193371,7.51316458861482
French Polynesia,PYF,1993.0,16469.7751983669,11.786
Qatar,QAT,1993.0,14769.7193322522,0.87
Romania,ROU,1993.0,1158.05632799712,8.273
Russian Federation,RUS,1993.0,2930.67016601563,5.883
Rwanda,RWA,1993.0,247.023318476014,12.154
South Asia,SAS,1993.0,311.893243938573,6.78041265414738
Saudi Arabia,SAU,1993.0,10884.8607880777,7.078
Sudan,SDN,1993.0,312.694061279297,15.52
Senegal,SEN,1993.0,877.52900343803,2.881
Singapore,SGP,1993.0,18290.130113185,3.07
Solomon Islands,SLB,1993.0,828.869997791691,1.846
Sierra Leone,SLE,1993.0,184.95174506756,4.285
El Salvador,SLV,1993.0,1180.26854267621,9.94
Somalia,SOM,1993.0,188.603158677914,19.491
Sub-Saharan Africa (excluding high income),SSA,1993.0,651.833415263941,6.65001756927665
Sub-Saharan Africa,SSF,1993.0,652.646210291009,6.65001756927665
Small states,SST,1993.0,3729.21741145069,9.33816131831629
Sao Tome and Principe,STP,1993.0,963.785325047007,14.476
Suriname,SUR,1993.0,1022.44583519896,15.64
Slovak Republic,SVK,1993.0,3143.10143068756,12.2
Slovenia,SVN,1993.0,7254.58887417768,8.51
Sweden,SWE,1993.0,24390.1538004271,9.33
Eswatini,SWZ,1993.0,1397.26593317978,21.75
Syrian Arab Republic,SYR,1993.0,992.771367475098,7.4
Chad,TCD,1993.0,220.729964903293,0.7
East Asia & Pacific (IDA & IBRD countries),TEA,1993.0,539.320539849609,2.6301198290109
Europe & Central Asia (IDA & IBRD countries),TEC,1993.0,2110.38289110459,7.02964263363322
Togo,TGO,1993.0,414.013995214907,4.491
Thailand,THA,1993.0,2245.13688708983,1.49
Tajikistan,TJK,1993.0,287.620123754917,2.65
Turkmenistan,TKM,1993.0,788.418914207107,1.5
Latin America & the Caribbean (IDA & IBRD countries),TLA,1993.0,3259.01574986111,5.92716879500619
Timor-Leste,TLS,1993.0,264.066994790836,3.556
Middle East & North Africa (IDA & IBRD countries),TMN,1993.0,1159.28187260108,12.8809385611871
Tonga,TON,1993.0,1383.47386584881,1.3
South Asia (IDA & IBRD),TSA,1993.0,311.893243938573,6.78041265414739
Sub-Saharan Africa (IDA & IBRD countries),TSS,1993.0,652.646210291009,6.65001756927665
Trinidad and Tobago,TTO,1993.0,3646.71231742803,19.81
Tunisia,TUN,1993.0,1649.18537309075,15.954
Turkiye,TUR,1993.0,3057.93737480422,8.962
Tanzania,TZA,1993.0,224.491546630859,3.878
Uganda,UGA,1993.0,165.616476211716,3.497
Ukraine,UKR,1993.0,1254.02868652344,2.0
Upper middle income,UMC,1993.0,1263.35271750157,4.09255768934129
Uruguay,URY,1993.0,4753.00924682647,8.35
United States,USA,1993.0,26387.2937338171,6.9
Uzbekistan,UZB,1993.0,595.777481238105,4.9
St. Vincent and the Grenadines,VCT,1993.0,2539.64968649849,19.667
"Venezuela, RB",VEN,1993.0,2824.69144366441,6.6
Viet Nam,VNM,1993.0,189.418573584332,2.038
Vanuatu,VUT,1993.0,1257.29387486656,8.288
World,WLD,1993.0,4664.79414575947,5.55969439262019
Samoa,WSM,1993.0,774.988631552282,2.69
"Yemen, Rep.",YEM,1993.0,1396.61544419009,8.344
South Africa,ZAF,1993.0,3399.64009566241,23.179
Zambia,ZMB,1993.0,390.916961585667,19.7
Zimbabwe,ZWE,1993.0,604.386670040426,4.99
Africa Eastern and Southern,AFE,1994.0,701.041569805609,8.13829095077232
Africa Western and Central,AFW,1994.0,577.548741302288,4.39378131016294
Angola,AGO,1994.0,334.973590276074,17.4
Albania,ALB,1994.0,586.416135130865,20.835
Arab World,ARB,1994.0,2018.68579956117,13.0251716620291
United Arab Emirates,ARE,1994.0,25472.6396578979,1.836
Argentina,ARG,1994.0,7437.56242327594,11.76
Armenia,ARM,1994.0,390.879964297655,6.6
Australia,AUS,1994.0,18129.6353064456,9.724
Austria,AUT,1994.0,25546.2460525087,3.535
Azerbaijan,AZE,1994.0,157.063549947072,6.3
Burundi,BDI,1994.0,161.892584261635,3.095
Belgium,BEL,1994.0,24208.5547931447,9.645
Benin,BEN,1994.0,262.129807445074,1.455
Burkina Faso,BFA,1994.0,187.21142372606,2.58
Bangladesh,BGD,1994.0,280.603031791216,2.371
Bulgaria,BGR,1994.0,1148.4943993817,12.8
Bahrain,BHR,1994.0,11629.3595219612,1.009
"Bahamas, The",BHS,1994.0,10991.2346674131,13.83
Bosnia and Herzegovina,BIH,1994.0,337.090896023259,20.383
Belarus,BLR,1994.0,1460.00791360458,12.8
Belize,BLZ,1994.0,3879.01374706801,11.1
Bolivia,BOL,1994.0,774.035669644318,3.08
Brazil,BRA,1994.0,3298.71250747787,6.578
Barbados,BRB,1994.0,8223.16681181719,22.98
Brunei Darussalam,BRN,1994.0,22766.5871897245,4.892
Bhutan,BTN,1994.0,467.008312125283,1.413
Botswana,BWA,1994.0,2917.25514197806,21.2
Central African Republic,CAF,1994.0,261.260397409459,5.551
Canada,CAN,1994.0,19997.6237373354,10.395
Central Europe and the Baltics,CEB,1994.0,2804.19192564558,11.5636400442004
Switzerland,CHE,1994.0,43091.7770970073,3.58
Chile,CHL,1994.0,3981.39018913528,5.87
China,CHN,1994.0,473.489916407064,2.9
Cote d'Ivoire,CIV,1994.0,581.888468577405,5.041
Cameroon,CMR,1994.0,700.70950185009,8.83
"Congo, Dem. Rep.",COD,1994.0,136.542572473448,3.389
"Congo, Rep.",COG,1994.0,661.904273689712,20.232
Colombia,COL,1994.0,2325.97557339326,8.25
Comoros,COM,1994.0,662.023188719588,4.57
Cabo Verde,CPV,1994.0,991.108974352157,13.016
Costa Rica,CRI,1994.0,3039.56328550633,4.05
Caribbean small states,CSS,1994.0,3975.75813576956,14.722150252809
Cuba,CUB,1994.0,2613.28971869122,8.801
Cyprus,CYP,1994.0,11617.6923828125,2.7
Czechia,CZE,1994.0,4663.28665345469,4.284
Germany,DEU,1994.0,27201.9593555204,8.727
Djibouti,DJI,1994.0,784.556207408331,27.103
Denmark,DNK,1994.0,29967.8303903163,8.036
Dominican Republic,DOM,1994.0,1891.67055679,6.29
Algeria,DZA,1994.0,1525.54061760288,27.74
East Asia & Pacific (excluding high income),EAP,1994.0,632.654145660402,2.92467103828283
Early-demographic dividend,EAR,1994.0,1122.83231577472,6.8054630258792
East Asia & Pacific,EAS,1994.0,3862.94716749345,2.96925133669627
Europe & Central Asia (excluding high income),ECA,1994.0,1253.99234066288,7.1320955291035
Europe & Central Asia,ECS,1994.0,10969.1042569779,9.64971931139526
Ecuador,ECU,1994.0,1996.85894789444,4.419
"Egypt, Arab Rep.",EGY,1994.0,807.303537230487,10.93
Euro area,EMU,1994.0,20344.7655194176,11.7369455914828
Eritrea,ERI,1994.0,277.801423620334,5.385
Spain,ESP,1994.0,13405.704414883,24.209
Estonia,EST,1994.0,2819.12612100926,7.561
Ethiopia,ETH,1994.0,127.685923459033,3.1
European Union,EUU,1994.0,16825.7755125371,11.5487582472721
Fragile and conflict affected situations,FCS,1994.0,652.19336450464,4.58179010647638
Finland,FIN,1994.0,20278.29109854,16.426
Fiji,FJI,1994.0,2297.18005884304,4.611
France,FRA,1994.0,23359.8985104774,12.593
Gabon,GAB,1994.0,3828.21118114454,17.794
United Kingdom,GBR,1994.0,19709.2380983653,9.648
Georgia,GEO,1994.0,519.816187076762,8.4
Ghana,GHA,1994.0,320.50390343252,5.896
Guinea,GIN,1994.0,671.576385058752,4.526
"Gambia, The",GMB,1994.0,608.2774907808,10.102
Guinea-Bissau,GNB,1994.0,560.883422537973,3.172
Equatorial Guinea,GNQ,1994.0,183.239482711964,7.699
Greece,GRC,1994.0,10937.0223808611,9.808
Guatemala,GTM,1994.0,1292.67202750483,2.581
Guyana,GUY,1994.0,715.611525201717,11.622
High income,HIC,1994.0,19667.3328767174,7.92447080539037
"Hong Kong SAR, China",HKG,1994.0,22502.5302426236,1.9
Honduras,HND,1994.0,832.062972379136,3.136
Heavily indebted poor countries (HIPC),HPC,1994.0,298.542886188693,5.16247929005649
Croatia,HRV,1994.0,3237.92646315285,10.45
Haiti,HTI,1994.0,292.134224374091,7.97
Hungary,HUN,1994.0,4173.37302405441,10.847
IBRD only,IBD,1994.0,1179.04786526076,5.63926109940513
IDA & IBRD total,IBT,1994.0,1017.33479302688,5.39726837516553
IDA total,IDA,1994.0,407.327167522171,4.28793120809581
IDA blend,IDB,1994.0,567.624031371924,3.61891403883492
Indonesia,IDN,1994.0,899.793982949817,4.366
IDA only,IDX,1994.0,328.34933537729,4.61562341403004
India,IND,1994.0,347.73421473994,7.645
Ireland,IRL,1994.0,15902.9296755168,14.544
"Iran, Islamic Rep.",IRN,1994.0,1167.7627251321,10.448
Iraq,IRQ,1994.0,198.182101881974,8.243
Iceland,ISL,1994.0,24018.6313967189,5.326
Israel,ISR,1994.0,16776.6124890797,9.934
Italy,ITA,1994.0,19382.2002150155,11.086
Jamaica,JAM,1994.0,2202.85831038471,6.338
Jordan,JOR,1994.0,1367.18721776691,16.899
Japan,JPN,1994.0,39933.5150564874,2.89
Kazakhstan,KAZ,1994.0,1246.83633018218,7.54
Kenya,KEN,1994.0,276.447871981244,2.962
Kyrgyz Republic,KGZ,1994.0,372.48180119768,1.384
Cambodia,KHM,1994.0,302.1307854832,0.995
"Korea, Rep.",KOR,1994.0,10385.3904572997,2.476
Kuwait,KWT,1994.0,14929.7441110335,0.7
Latin America & Caribbean (excluding high income),LAC,1994.0,3751.30173683597,6.48600751918805
Lao PDR,LAO,1994.0,320.968128951646,2.636
Lebanon,LBN,1994.0,2467.76942720577,8.35
Liberia,LBR,1994.0,61.490431307467,2.402
Libya,LBY,1994.0,5933.29121354077,19.349
St. Lucia,LCA,1994.0,4892.06733637469,17.0
Latin America & Caribbean,LCN,1994.0,3794.10389357996,6.69412257969285
Least developed countries: UN classification,LDC,1994.0,289.378189112861,4.59677653243802
Low income,LIC,1994.0,313.531655086913,4.78173897335159
Sri Lanka,LKA,1994.0,678.268012020205,13.03
Lower middle income,LMC,1994.0,448.16245037839,6.16819121266402
Low & middle income,LMY,1994.0,917.118819078676,5.13634871201913
Lesotho,LSO,1994.0,455.593586203956,15.706
Late-demographic dividend,LTE,1994.0,1263.21286990785,4.28799095699891
Luxembourg,LUX,1994.0,43933.235442736,3.479
"Macao SAR, China",MAC,1994.0,15905.2615421482,2.48
Morocco,MAR,1994.0,1358.79443359375,13.869
Moldova,MDA,1994.0,573.798647201304,5.8
Madagascar,MDG,1994.0,258.723806434505,6.103
Maldives,MDV,1994.0,1419.39276513408,0.791
Middle East & North Africa,MEA,1994.0,2307.77340291465,12.114884692201
Mexico,MEX,1994.0,6202.36588372862,4.436
Middle income,MIC,1994.0,966.359854628882,5.16192020270852
North Macedonia,MKD,1994.0,1786.35488334914,30.0
Mali,MLI,1994.0,208.873284105014,1.509
Malta,MLT,1994.0,8000.34243622095,6.343
Myanmar,MMR,1994.0,105.391561114159,0.745
Middle East & North Africa (excluding high income),MNA,1994.0,1203.37377606864,12.9624843924566
Mongolia,MNG,1994.0,422.864349383041,5.701
Mozambique,MOZ,1994.0,196.763143175646,2.881
Mauritania,MRT,1994.0,864.599478365453,9.991
Mauritius,MUS,1994.0,3240.38624662702,9.524
Malawi,MWI,1994.0,169.196526919639,5.349
Malaysia,MYS,1994.0,3757.65292858601,3.64
North America,NAC,1994.0,26931.65092829,6.54555954314501
Namibia,NAM,1994.0,2355.90445673153,19.4
New Caledonia,NCL,1994.0,15534.3093278924,18.948
Niger,NER,1994.0,206.214617135856,1.502
Nigeria,NGA,1994.0,744.884247151377,4.078
Nicaragua,NIC,1994.0,849.179331364895,7.685
Netherlands,NLD,1994.0,24682.5866742863,7.159
Norway,NOR,1994.0,29315.8092337732,5.349
Nepal,NPL,1994.0,187.258176246151,10.465
New Zealand,NZL,1994.0,15280.3127842922,8.354
OECD members,OED,1994.0,20282.6078358072,7.83449046979209
Oman,OMN,1994.0,7068.38996979073,4.067
Other small states,OSS,1994.0,4353.34759275617,9.06631063827769
Pakistan,PAK,1994.0,399.955927561352,0.617
Panama,PAN,1994.0,3508.19570069218,6.429
Peru,PER,1994.0,1879.36657757919,4.505
Philippines,PHL,1994.0,1059.9838951587,3.765
Papua New Guinea,PNG,1994.0,1228.24343638772,2.432
Poland,POL,1994.0,2874.83163555069,14.825
Pre-demographic dividend,PRE,1994.0,399.944348648599,5.42116293311088
Puerto Rico,PRI,1994.0,10876.4188239898,14.6
Portugal,PRT,1994.0,9977.31990905771,6.709
Paraguay,PRY,1994.0,1760.28807083292,4.41
West Bank and Gaza,PSE,1994.0,1201.58154213882,10.761
Pacific island small states,PSS,1994.0,1818.22509607487,3.91667343812621
Post-demographic dividend,PST,1994.0,22742.5368816007,7.51080212175103
French Polynesia,PYF,1994.0,16806.0592491122,11.998
Qatar,QAT,1994.0,14764.8771355222,0.87
Romania,ROU,1994.0,1323.03237766927,8.17
Russian Federation,RUS,1994.0,2662.10400390625,8.131
Rwanda,RWA,1994.0,110.953668251372,12.222
South Asia,SAS,1994.0,346.137975351115,6.68826734441607
Saudi Arabia,SAU,1994.0,10601.9196697805,6.889
Sudan,SDN,1994.0,439.420928955078,15.64
Senegal,SEN,1994.0,583.782776032181,2.941
Singapore,SGP,1994.0,21552.4100366948,3.03
Solomon Islands,SLB,1994.0,1078.0410925874,1.82
Sierra Leone,SLE,1994.0,218.507383869714,4.325
El Salvador,SLV,1994.0,1343.9290572544,7.68
Somalia,SOM,1994.0,210.793779581384,19.974
Sub-Saharan Africa (excluding high income),SSA,1994.0,649.431033142139,6.58505362840124
Sub-Saharan Africa,SSF,1994.0,650.243731698297,6.58505362840124
Small states,SST,1994.0,3949.51185197188,9.3883275355728
Sao Tome and Principe,STP,1994.0,989.50053269625,14.424
Suriname,SUR,1994.0,1433.54255652781,12.7
Slovak Republic,SVK,1994.0,3820.96427542658,13.654
Slovenia,SVN,1994.0,8243.89895545106,8.24
Sweden,SWE,1994.0,26045.8148927701,9.58
Eswatini,SWZ,1994.0,1461.36400128736,21.717
Syrian Arab Republic,SYR,1994.0,712.387716635783,7.5
Chad,TCD,1994.0,173.928895064035,0.709
East Asia & Pacific (IDA & IBRD countries),TEA,1994.0,640.400703062123,2.93060396440088
Europe & Central Asia (IDA & IBRD countries),TEC,1994.0,1898.98681646218,8.39768970039692
Togo,TGO,1994.0,328.600956079736,4.214
Thailand,THA,1994.0,2517.70732641683,1.347
Tajikistan,TJK,1994.0,261.271254544865,3.15
Turkmenistan,TKM,1994.0,622.13478015809,4.7
Latin America & the Caribbean (IDA & IBRD countries),TLA,1994.0,3744.81581502574,6.58303824206846
Timor-Leste,TLS,1994.0,283.058000480762,3.567
Middle East & North Africa (IDA & IBRD countries),TMN,1994.0,1203.39053145481,12.9780991830913
Tonga,TON,1994.0,1956.66161136786,1.705
South Asia (IDA & IBRD),TSA,1994.0,346.137975351115,6.68826734441607
Sub-Saharan Africa (IDA & IBRD countries),TSS,1994.0,650.243731698297,6.58505362840124
Trinidad and Tobago,TTO,1994.0,3839.96290233114,18.44
Tunisia,TUN,1994.0,1733.46614673506,16.009
Turkiye,TUR,1994.0,2176.2801813809,8.577
Tanzania,TZA,1994.0,228.890029907227,3.847
Uganda,UGA,1994.0,198.441987998795,3.471
Ukraine,UKR,1994.0,1009.09356689453,2.0
Upper middle income,UMC,1994.0,1404.7783451411,4.52496074196074
Uruguay,URY,1994.0,5507.56481300056,9.04
United States,USA,1994.0,27694.853416234,6.119
Uzbekistan,UZB,1994.0,574.229079896619,7.3
St. Vincent and the Grenadines,VCT,1994.0,2563.24976564442,19.967
"Venezuela, RB",VEN,1994.0,2688.98325145295,8.56
Viet Nam,VNM,1994.0,229.857787265757,1.972
Vanuatu,VUT,1994.0,1430.99367776483,8.103
World,WLD,1994.0,4944.72228619782,5.80049888718587
Samoa,WSM,1994.0,1276.85021574897,3.0
"Yemen, Rep.",YEM,1994.0,1735.04419543214,8.34
South Africa,ZAF,1994.0,3488.59711541763,22.942
Zambia,ZMB,1994.0,426.386839387029,18.648
Zimbabwe,ZWE,1994.0,633.733211393793,4.96
Africa Eastern and Southern,AFE,1995.0,766.820604144651,7.90844555546911
Africa Western and Central,AFW,1995.0,863.950571375448,4.39974946558807
Angola,AGO,1995.0,404.29481849612,16.987
Albania,ALB,1995.0,750.604449178826,14.607
Arab World,ARB,1995.0,2081.02071196868,13.516862533383
United Arab Emirates,ARE,1995.0,27003.2006807782,1.8
Argentina,ARG,1995.0,7357.6162773788,18.8
Armenia,ARM,1995.0,443.924860857976,6.7
Australia,AUS,1995.0,20448.1219685874,8.473
Austria,AUT,1995.0,30207.0674314652,4.345
Azerbaijan,AZE,1995.0,314.55801908334,7.2
Burundi,BDI,1995.0,164.915311679326,3.077
Belgium,BEL,1995.0,28413.8264387368,9.337
